20,1200855985088352261,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Many Ways of Reading Data into R: https://t.co/gRYa3pF5dA
—————
#Rstats #Coding #MachineLearning #DataScience #DataScientists #BigData https://t.co/FRxCEKW7z2",Sat Nov 30 19:15:52 +0000 2019,39,24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
21,1200850152241729536,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Using #AI to Predict Hospitalisation of Kidney Dialysis Patients: https://t.co/oe3ftKIFvm
——————
#BigData #DataScience #MachineLearning #HealthTech #PredictiveAnalytics #AI4socialgood #Data4Good https://t.co/EZF1J3WRqz",Sat Nov 30 18:52:41 +0000 2019,7,7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
22,1200848694922432512,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Building a Conversational Chatbot for Slack using Rasa and #Python — Part 1: https://t.co/0j1NtbF4D3 
——————
#BigData #DataScience #AI #DeepLearning #MachineLearning #NLU #NLProc #ConversationalAI #Coding #DataScientists",Sat Nov 30 18:46:54 +0000 2019,15,9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
23,1200847672241987585,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"The #DataScience Venn Diagram is Misleading — #DataScientists Should Not Neglect Soft Skills: https://t.co/7vUhX9R0Ny
————
#BigData #MachineLearning #AI #DataLiteracy https://t.co/ESpe49vrAb",Sat Nov 30 18:42:50 +0000 2019,10,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
24,1200846301757394944,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"A good introduction to #MachineLearning and its 4 approaches: https://t.co/hjAOFDNSfm
——————
#BigData #DataScience #AI #Algorithms #ReinforcementLearning https://t.co/1WYAPUYX7W",Sat Nov 30 18:37:23 +0000 2019,39,20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
25,1200845209111797766,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"How To “Ultralearn” #DataScience — Part 2: https://t.co/3iIByWuoUC
—————
#BigData #MachineLearning #AI #DataScientists",Sat Nov 30 18:33:03 +0000 2019,24,9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
26,1200844713047330816,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Most important concepts in Applied #MachineLearning : https://t.co/2GsfqqUy3k
—————
#AI #DeepLearning #BigData #DataScience",Sat Nov 30 18:31:04 +0000 2019,9,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
27,1200842762595295232,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Introduction to #PredictiveAnalytics and Predictive #DataScience: https://t.co/MzElLi4umM via @DZoneInc 
—————
#BigData #AI #MachineLearning #Algorithms 
—————
Source for graphic: https://t.co/DHqZa7qmAI #abdsc https://t.co/CHf2fZ3gXG",Sat Nov 30 18:23:19 +0000 2019,20,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
28,1200841644704223237,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"How 9 companies are using #AI in #marketing to deliver ads you actually want to see: https://t.co/yKCkNyfBey
————
#Martech #Adtech #MachineLearning #BigData #DataScience #Personalization #CX #ComputerVision https://t.co/tWmuJmhKPO",Sat Nov 30 18:18:53 +0000 2019,9,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
29,1200654490053087238,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"@TheBankOfLumi They plan to exit their current employer, not the field of #DataScience. No #DataScientist would do the latter. 😎",Sat Nov 30 05:55:12 +0000 2019,5,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2006452819324396e+18
